user_id,attempt_id,started_at,status,no_of_questions,question_attempted
175451,54108903,None,CREATE,6,0
175451,54108913,2021-07-13 07:24:02.760903+00:00,COMPLETE,6,6
175451,54109078,None,CREATE,6,0
175451,54109080,2021-07-13 07:25:54.317431+00:00,COMPLETE,6,6
278101,54109087,2021-07-13 07:27:18.181049+00:00,COMPLETE,10,10
175451,54109240,None,CREATE,6,0
175451,54109244,2021-07-13 07:27:43.480306+00:00,COMPLETE,6,6
175451,54109388,None,CREATE,6,0
175451,54109389,2021-07-13 07:29:26.787945+00:00,COMPLETE,6,6
175451,54109533,None,CREATE,6,0
175451,54109537,None,CREATE,6,0
175451,54109542,None,CREATE,6,0
175451,54109544,2021-07-13 07:31:07.087698+00:00,COMPLETE,6,6
175451,54109684,None,CREATE,6,0
175451,54109687,2021-07-13 07:32:32.939673+00:00,COMPLETE,6,6
41706,54109811,None,CREATE,10,0
41706,54109814,None,CREATE,10,0
175451,54109820,None,CREATE,6,0
175451,54109825,2021-07-13 07:34:07.647082+00:00,COMPLETE,6,6
253202,54109913,None,PAUSE,10,10
175451,54109971,None,CREATE,6,0
230648,54109973,None,COMPLETE,10,0
175451,54109974,2021-07-13 07:35:54.266385+00:00,COMPLETE,6,6
39651,54110048,2021-07-13 07:36:47.891061+00:00,COMPLETE,5,5
154908,54110073,None,COMPLETE,6,0
175451,54110090,None,CREATE,6,0
175451,54110093,2021-07-13 07:37:33.743762+00:00,COMPLETE,6,6
39651,54110129,2021-07-13 07:37:55.860036+00:00,COMPLETE,5,5
178088,54110153,2021-07-13 07:38:17.974452+00:00,COMPLETE,15,15
39651,54110181,2021-07-13 07:38:24.642187+00:00,COMPLETE,5,5
39651,54110219,2021-07-13 07:39:17.569107+00:00,COMPLETE,5,5
175451,54110225,None,CREATE,6,0
175451,54110226,2021-07-13 07:39:14.807204+00:00,COMPLETE,6,6
39651,54110255,None,CREATE,5,0
273814,54110306,2021-07-13 07:40:15.034162+00:00,COMPLETE,10,10
178088,54110308,None,CREATE,15,0
178088,54110313,None,CREATE,60,0
178088,54110350,2021-07-13 07:40:49.635650+00:00,COMPLETE,6,6
175451,54110363,None,CREATE,6,0
175451,54110365,2021-07-13 07:41:05.327032+00:00,COMPLETE,6,6
178088,54110459,2021-07-13 07:43:18.752303+00:00,COMPLETE,6,6
175451,54110491,None,CREATE,6,0
175451,54110493,2021-07-13 07:42:54.108693+00:00,COMPLETE,6,6
273814,54110577,2021-07-13 07:47:00.024303+00:00,COMPLETE,10,10
41706,54110630,None,COMPLETE,10,0
175451,54110658,None,CREATE,6,0
175451,54110663,2021-07-13 07:44:49.222956+00:00,COMPLETE,6,6
175451,54110789,None,CREATE,6,0
175451,54110794,2021-07-13 07:46:48.237231+00:00,COMPLETE,6,6
175451,54110961,None,CREATE,6,0
175451,54110962,2021-07-13 07:48:42.391122+00:00,COMPLETE,6,6
273814,54111002,None,CREATE,10,0
175451,54111086,None,CREATE,6,0
175451,54111094,None,CREATE,6,0
252181,54112026,None,PAUSE,10,10
15431,54112236,None,CREATE,50,0
15431,54112312,2021-07-13 08:08:03.558323+00:00,COMPLETE,100,11
111537,54112895,2021-07-13 08:15:46.561023+00:00,COMPLETE,15,15
31373,54112917,None,CREATE,10,0
31373,54113003,2021-07-13 08:16:58.556309+00:00,COMPLETE,100,55
111537,54113190,None,CREATE,15,0
139721,54113359,None,CREATE,15,0
41706,54113974,2021-07-13 08:30:17.846713+00:00,COMPLETE,10,9
41706,54114425,None,CREATE,10,0
265007,54115218,2021-07-23 11:33:42.790451+00:00,COMPLETE,5,5
31373,54115567,None,CREATE,100,0
219363,54115918,2021-07-13 08:59:34.418258+00:00,COMPLETE,6,6
219363,54116053,None,CREATE,6,0
219363,54116055,2021-07-13 09:01:23.782656+00:00,COMPLETE,6,6
219363,54116192,None,CREATE,6,0
219363,54116196,None,CREATE,6,0
219363,54116199,2021-07-13 09:02:57.540339+00:00,COMPLETE,6,6
219363,54116342,2021-07-13 09:04:27.300479+00:00,COMPLETE,6,6
178088,54117448,2021-07-13 09:18:32.542807+00:00,COMPLETE,45,41
56741,54118194,2021-07-13 09:28:32.580097+00:00,COMPLETE,10,9
56741,54118405,None,CREATE,10,0
265188,54119198,2021-07-13 09:43:55.983423+00:00,COMPLETE,10,10
175451,54119210,None,CREATE,6,0
175451,54119215,2021-07-13 09:41:41.974281+00:00,COMPLETE,6,5
175451,54119362,2021-07-13 09:43:04.327317+00:00,COMPLETE,6,6
175451,54119367,None,CREATE,6,0
175451,54119505,2021-07-13 09:44:48.661377+00:00,COMPLETE,6,6
175451,54119629,2021-07-13 09:46:34.016872+00:00,COMPLETE,6,6
175451,54119810,2021-07-13 09:48:36.949615+00:00,COMPLETE,6,6
265188,54119867,None,CREATE,10,0
178088,54119930,None,CREATE,45,0
175451,54119974,2021-07-13 09:50:35.904413+00:00,COMPLETE,6,6
279996,54119975,None,PAUSE,10,10
175451,54120126,2021-07-13 09:52:21.881545+00:00,COMPLETE,6,6
175451,54120282,2021-07-13 09:54:14.117111+00:00,COMPLETE,6,6
175451,54120446,2021-07-13 09:56:00.897131+00:00,COMPLETE,6,6
175451,54120604,2021-07-13 09:57:51.861700+00:00,COMPLETE,6,6
175451,54120747,2021-07-13 09:59:33.192895+00:00,COMPLETE,6,6
175451,54120946,2021-07-13 10:01:33.774496+00:00,COMPLETE,6,6
147964,54121030,2021-07-13 10:02:22.794023+00:00,COMPLETE,20,20
175451,54121085,2021-07-13 10:03:06.677151+00:00,COMPLETE,6,6
167432,54121590,2021-07-13 10:08:46.657608+00:00,COMPLETE,20,3
46558,54121591,2021-07-13 10:08:32.786236+00:00,COMPLETE,10,10
188711,54122917,2021-07-13 10:25:42.413919+00:00,COMPLETE,10,10
141525,54123427,None,CREATE,51,0
188711,54124213,2021-07-13 12:37:15.887005+00:00,COMPLETE,10,10
280308,54124335,2021-07-13 10:41:19.229733+00:00,COMPLETE,10,10
178088,54124495,2021-07-13 10:42:53.277526+00:00,COMPLETE,15,15
280308,54124504,None,PAUSE,10,10
280308,54124542,2021-07-13 10:43:24.580684+00:00,COMPLETE,10,10
280308,54124884,None,CREATE,10,0
28487,54124919,None,CREATE,10,0
178088,54124939,2021-07-14 06:23:49.749685+00:00,COMPLETE,15,15
253202,54125837,2021-07-20 12:49:25.460685+00:00,COMPLETE,10,10
28487,54126226,None,CREATE,10,0
200399,54126256,2021-07-13 11:03:33.549921+00:00,COMPLETE,200,22
200399,54127061,None,CREATE,200,0
144412,54127637,2021-07-13 11:19:01.979706+00:00,COMPLETE,10,10
20740,54127912,2021-07-13 11:22:31.668745+00:00,COMPLETE,10,7
144412,54127929,None,CREATE,10,0
175451,54128193,2021-07-13 11:26:10.048470+00:00,COMPLETE,6,4
175451,54128321,None,CREATE,6,0
262154,54128343,2021-07-13 11:27:52.754417+00:00,PAUSE,50,50
20740,54128350,2021-07-13 11:27:42.207752+00:00,COMPLETE,10,10
20740,54128421,None,CREATE,10,0
20740,54128426,2021-07-13 11:29:03.755602+00:00,COMPLETE,10,9
175451,54129442,None,CREATE,6,0
175451,54129443,2021-07-13 11:43:50.705611+00:00,COMPLETE,6,1
241728,54130711,2021-07-13 12:02:10.401346+00:00,COMPLETE,10,10
241728,54130833,2021-07-13 12:03:36.469798+00:00,COMPLETE,10,10
241728,54130924,2021-07-19 12:26:12.324951+00:00,COMPLETE,10,10
28487,54130947,2021-07-13 12:36:48.538163+00:00,COMPLETE,100,97
241728,54131549,2021-07-13 12:13:40.798034+00:00,COMPLETE,10,10
241728,54131915,2021-07-13 12:19:17.496871+00:00,COMPLETE,10,10
21760,54131972,2021-07-14 09:28:52.914187+00:00,PAUSE,40,40
218193,54132300,2021-07-13 12:23:49.338755+00:00,COMPLETE,10,10
241728,54132400,2021-07-13 12:25:09.456644+00:00,COMPLETE,10,10
229734,54132415,None,CREATE,50,0
241728,54132770,2021-07-13 12:30:12.790665+00:00,COMPLETE,10,10
241728,54132927,2021-07-13 12:32:00.391068+00:00,COMPLETE,10,10
241728,54133032,None,CREATE,10,0
241728,54133111,2021-07-13 12:34:14.272376+00:00,COMPLETE,10,9
241728,54133357,2021-07-13 14:58:09.821524+00:00,COMPLETE,10,10
181178,54133622,2021-07-13 12:41:00.299303+00:00,COMPLETE,20,20
219363,54133645,2021-07-13 12:41:18.426451+00:00,COMPLETE,6,6
188711,54133792,None,CREATE,10,0
219363,54133839,2021-07-13 12:43:20.101256+00:00,COMPLETE,6,6
144412,54133865,2021-07-13 12:44:03.293044+00:00,COMPLETE,10,6
144412,54134233,None,CREATE,10,0
282288,54134426,2021-07-13 12:50:51.869676+00:00,COMPLETE,120,6
282288,54134818,2021-07-13 12:55:06.090248+00:00,COMPLETE,10,10
144412,54134875,None,CREATE,30,0
282288,54135293,None,CREATE,10,0
282288,54135311,None,CREATE,120,0
144412,54135318,None,CREATE,10,0
43158,54136868,2021-07-13 13:15:35.850039+00:00,COMPLETE,30,16
253202,54137253,2021-07-13 13:18:47.134108+00:00,COMPLETE,10,10
253202,54137480,2021-07-20 12:50:42.780001+00:00,COMPLETE,10,10
21760,54137614,2021-07-13 13:22:28.254034+00:00,COMPLETE,40,0
175451,54137653,2021-07-13 13:22:51.411530+00:00,COMPLETE,6,5
175451,54137659,None,CREATE,6,0
262154,54137735,2021-07-13 14:50:21.912493+00:00,COMPLETE,15,5
43158,54137737,None,CREATE,30,0
175451,54137818,2021-07-13 13:24:19.482435+00:00,COMPLETE,6,6
175451,54138036,2021-07-13 13:25:57.546031+00:00,COMPLETE,6,6
175451,54138199,2021-07-13 13:27:25.451789+00:00,COMPLETE,6,6
175451,54138405,2021-07-13 13:29:02.545364+00:00,COMPLETE,6,6
253202,54138520,2021-07-13 14:04:29.091478+00:00,COMPLETE,10,10
175451,54138560,2021-07-13 13:30:33.442367+00:00,COMPLETE,6,6
175451,54138716,2021-07-13 13:32:00.452076+00:00,COMPLETE,6,6
175451,54138913,2021-07-13 13:33:50.393499+00:00,COMPLETE,6,6
213215,54139090,2021-07-13 13:35:19.872539+00:00,COMPLETE,10,10
175451,54139108,2021-07-13 13:35:35.748546+00:00,COMPLETE,6,6
175451,54139291,2021-07-13 13:37:17.117146+00:00,COMPLETE,6,6
213215,54139331,2021-07-16 20:06:40.086272+00:00,COMPLETE,10,10
200109,54139409,2021-07-13 13:38:29.420660+00:00,COMPLETE,5,5
201481,54139418,2021-07-13 13:38:31.686846+00:00,COMPLETE,30,11
175451,54139463,2021-07-13 13:39:08.240203+00:00,COMPLETE,6,6
200109,54139519,None,CREATE,5,0
175451,54139647,2021-07-13 13:40:50.111993+00:00,COMPLETE,6,6
200109,54139654,None,CREATE,7,0
200109,54139671,2021-07-13 13:40:59.021781+00:00,COMPLETE,17,15
229734,54139752,2021-07-13 13:41:54.366612+00:00,COMPLETE,90,61
175451,54139851,2021-07-13 13:42:37.922392+00:00,COMPLETE,6,6
200109,54140020,None,CREATE,17,0
175451,54140065,2021-07-13 13:44:18.751539+00:00,COMPLETE,6,6
213215,54140140,2021-07-16 20:11:15.247021+00:00,COMPLETE,10,10
175451,54140349,2021-07-13 13:47:04.412905+00:00,COMPLETE,6,6
213215,54140513,2021-07-16 20:15:46.230566+00:00,COMPLETE,10,10
175451,54140517,2021-07-13 13:48:51.243133+00:00,COMPLETE,6,6
175451,54140674,2021-07-13 13:50:26.744998+00:00,COMPLETE,6,6
175451,54140847,2021-07-13 13:52:14.315373+00:00,COMPLETE,6,6
175451,54141025,2021-07-13 13:54:00.466496+00:00,COMPLETE,6,6
175451,54141187,2021-07-13 13:55:45.971973+00:00,COMPLETE,6,5
43158,54141263,2021-07-13 13:56:29.237907+00:00,COMPLETE,15,14
175451,54141295,None,CREATE,6,0
175451,54141301,2021-07-13 13:56:46.487724+00:00,COMPLETE,6,6
213215,54141309,2021-07-13 13:56:45.570524+00:00,COMPLETE,20,20
213215,54141310,2021-07-16 20:20:53.068264+00:00,COMPLETE,20,20
175451,54141451,None,CREATE,6,0
175451,54141455,2021-07-13 13:58:18.004973+00:00,COMPLETE,6,6
43158,54141527,None,CREATE,15,0
91932,54141609,2021-07-13 13:59:46.819211+00:00,COMPLETE,5,5
175451,54141610,None,CREATE,6,0
175451,54141614,None,COMPLETE,6,0
175451,54141627,None,CREATE,6,0
175451,54141631,2021-07-13 14:00:10.743570+00:00,COMPLETE,6,6
282968,54141684,2021-07-13 14:00:41.496345+00:00,COMPLETE,6,6
91932,54141717,2021-07-13 14:00:51.911059+00:00,COMPLETE,5,5
175451,54141776,None,CREATE,6,0
175451,54141780,2021-07-13 14:01:37.479722+00:00,COMPLETE,6,6
91932,54141784,None,CREATE,5,0
282968,54141869,2021-07-13 14:02:27.639916+00:00,COMPLETE,6,6
175451,54141951,None,CREATE,6,0
175451,54141958,2021-07-13 14:03:14.959944+00:00,COMPLETE,6,6
282968,54142048,None,CREATE,6,0
142315,54142065,2021-07-13 14:04:20.919413+00:00,COMPLETE,50,10
175451,54142099,None,CREATE,6,0
175451,54142108,2021-07-13 14:04:42.455456+00:00,COMPLETE,6,6
142315,54142271,None,CREATE,50,0
175451,54142285,2021-07-13 14:06:22.469897+00:00,COMPLETE,6,6
142315,54142304,2021-07-13 14:06:23.597062+00:00,COMPLETE,30,20
213215,54142361,2021-07-16 20:31:57.250402+00:00,COMPLETE,20,20
175451,54142449,2021-07-13 14:07:46.802669+00:00,COMPLETE,6,6
142315,54142553,None,CREATE,30,0
142315,54142560,2021-07-13 14:08:43.012222+00:00,COMPLETE,100,11
175451,54142611,2021-07-13 14:09:25.042636+00:00,COMPLETE,6,6
142315,54142754,None,CREATE,100,0
175451,54142794,2021-07-13 14:11:02.592572+00:00,COMPLETE,6,6
213215,54142891,2021-07-17 07:33:08.625076+00:00,COMPLETE,20,20
229734,54142955,None,CREATE,90,0
175451,54142998,2021-07-13 14:12:39.794404+00:00,COMPLETE,6,6
175451,54143174,2021-07-13 14:14:22.099983+00:00,COMPLETE,6,6
175451,54143316,2021-07-13 14:15:39.653015+00:00,COMPLETE,6,6
175451,54143497,2021-07-13 14:17:19.641249+00:00,COMPLETE,6,6
175451,54143727,2021-07-13 14:19:07.614940+00:00,COMPLETE,6,6
175451,54143938,None,CREATE,6,0
28487,54144263,None,CREATE,100,0
104609,54145024,2021-07-14 09:39:12.782683+00:00,COMPLETE,20,20
282968,54145387,2021-07-13 14:33:00.593430+00:00,COMPLETE,6,6
249636,54145442,2021-07-13 14:33:22.294321+00:00,COMPLETE,10,6
282968,54145603,2021-07-13 14:34:47.901217+00:00,COMPLETE,6,6
175451,54145753,2021-07-13 14:36:12.688629+00:00,COMPLETE,6,6
282968,54145821,2021-07-13 14:36:40.303583+00:00,COMPLETE,6,6
175451,54145962,2021-07-13 14:38:02.763660+00:00,COMPLETE,6,6
13940,54146065,2021-07-13 14:40:23.709542+00:00,COMPLETE,30,30
175451,54146166,2021-07-13 14:39:52.103548+00:00,COMPLETE,6,6
175451,54146376,2021-07-13 14:41:40.136710+00:00,COMPLETE,6,6
175451,54146620,2021-07-13 14:43:48.919887+00:00,COMPLETE,6,6
175451,54146861,2021-07-13 14:45:46.421317+00:00,COMPLETE,6,6
283356,54146876,None,CREATE,100,0
175451,54147085,2021-07-13 14:47:35.743594+00:00,COMPLETE,6,6
175451,54147307,2021-07-13 14:49:39.814649+00:00,COMPLETE,6,6
262154,54147365,None,CREATE,5,0
175451,54147539,2021-07-13 14:51:37.142736+00:00,COMPLETE,6,5
219363,54147638,None,CREATE,230,0
175451,54147697,2021-07-13 14:52:54.614478+00:00,COMPLETE,6,6
175451,54147865,2021-07-13 14:54:30.853050+00:00,COMPLETE,6,6
262154,54148060,None,CREATE,15,0
175451,54148073,2021-07-13 14:56:09.953674+00:00,COMPLETE,6,6
262154,54148182,None,COMPLETE,10,0
175451,54148262,2021-07-13 14:57:58.881904+00:00,COMPLETE,6,6
175451,54148426,2021-07-13 14:59:25.296849+00:00,COMPLETE,6,5
175451,54148573,2021-07-13 15:00:39.677842+00:00,COMPLETE,6,6
241728,54148585,2021-07-13 15:00:45.204391+00:00,COMPLETE,10,10
28487,54148636,2021-07-13 15:01:09.544233+00:00,COMPLETE,10,10
175451,54148753,2021-07-13 15:02:24.938884+00:00,COMPLETE,6,6
262154,54148822,None,CREATE,10,0
274202,54150534,2021-07-15 04:45:13.012057+00:00,COMPLETE,10,10
57884,54150638,2021-07-13 15:28:46.578447+00:00,COMPLETE,20,20
57884,54150650,2021-07-13 15:20:05.023178+00:00,COMPLETE,20,20
213215,54150824,2021-07-13 15:40:37.164069+00:00,COMPLETE,20,3
154908,54150973,2021-07-13 15:23:19.099709+00:00,COMPLETE,44,1
57884,54151464,None,CREATE,20,0
154908,54151662,None,CREATE,44,0
262154,54151708,None,CREATE,10,0
57884,54152495,None,CREATE,20,0
60964,54152589,2021-07-13 15:39:30.290456+00:00,COMPLETE,20,20
60964,54152923,2021-07-27 15:04:26.608565+00:00,COMPLETE,20,20
60964,54152943,2021-07-13 15:42:59.064229+00:00,COMPLETE,20,20
60964,54153627,None,CREATE,20,0
60964,54153643,2021-07-13 15:49:29.424965+00:00,COMPLETE,20,20
266342,54153783,2021-07-13 15:51:23.413554+00:00,COMPLETE,10,10
60964,54154318,None,CREATE,20,0
266342,54154322,2021-07-13 15:55:25.004384+00:00,COMPLETE,10,10
262154,54154855,None,CREATE,5,0
28487,54155502,None,CREATE,10,0
193673,54155707,2021-07-13 16:07:41.795706+00:00,COMPLETE,10,10
193673,54155860,None,CREATE,10,0
111537,54156046,2021-07-13 16:10:32.355303+00:00,COMPLETE,20,20
266342,54156650,2021-07-13 16:16:19.124787+00:00,COMPLETE,10,10
11736,54157189,2021-07-13 16:20:30.967962+00:00,COMPLETE,10,10
266342,54157389,2021-07-14 14:26:25.197984+00:00,COMPLETE,10,10
193673,54157483,2021-07-13 16:23:04.012117+00:00,COMPLETE,10,10
11736,54157635,None,CREATE,10,0
284334,54157642,2021-07-13 16:25:52.009434+00:00,COMPLETE,10,10
193673,54157925,2021-07-14 00:59:14.116270+00:00,COMPLETE,10,10
284334,54158043,2021-07-20 05:58:12.190897+00:00,COMPLETE,10,10
31373,54159385,2021-07-13 16:40:42.395959+00:00,COMPLETE,40,37
175451,54160500,2021-07-13 16:51:04.591996+00:00,COMPLETE,6,6
175451,54160696,2021-07-13 16:52:40.456772+00:00,COMPLETE,6,6
175451,54160892,2021-07-13 16:54:17.347492+00:00,COMPLETE,6,6
175451,54161069,2021-07-13 16:56:00.064231+00:00,COMPLETE,6,6
175451,54161213,2021-07-13 16:57:23.554330+00:00,COMPLETE,6,6
175451,54161419,2021-07-13 16:58:58.655048+00:00,COMPLETE,6,6
175451,54161570,2021-07-13 17:00:21.986249+00:00,COMPLETE,6,6
175451,54161754,2021-07-13 17:01:54.711575+00:00,COMPLETE,6,6
31373,54161893,None,CREATE,40,0
175451,54161908,2021-07-13 17:03:15.279984+00:00,COMPLETE,6,6
175451,54162093,2021-07-13 17:04:40.083977+00:00,COMPLETE,6,6
175451,54162299,2021-07-13 17:06:27.920315+00:00,COMPLETE,6,6
175451,54162461,2021-07-13 17:08:03.906457+00:00,COMPLETE,6,6
175451,54162647,2021-07-13 17:09:39.065103+00:00,COMPLETE,6,6
239784,54162706,2021-07-22 06:09:11.604401+00:00,COMPLETE,10,10
175451,54162819,2021-07-13 17:11:12.239215+00:00,COMPLETE,6,6
175451,54162979,2021-07-13 17:12:46.397996+00:00,COMPLETE,6,6
175451,54163165,2021-07-13 17:14:26.232482+00:00,COMPLETE,6,6
175451,54163325,2021-07-13 17:16:00.991875+00:00,COMPLETE,6,6
175451,54163492,2021-07-13 17:17:41.546946+00:00,COMPLETE,6,6
175451,54163661,2021-07-13 17:19:12.822211+00:00,COMPLETE,6,6
213215,54163702,2021-07-13 17:20:12.976245+00:00,COMPLETE,20,20
166786,54163730,2021-07-13 17:19:55.240014+00:00,COMPLETE,20,20
175451,54163842,2021-07-13 17:20:54.131976+00:00,COMPLETE,6,6
175451,54164036,2021-07-13 17:22:39.992707+00:00,COMPLETE,6,6
175451,54164190,2021-07-13 17:24:16.585361+00:00,COMPLETE,6,6
147358,54164202,2021-07-13 17:24:27.834080+00:00,COMPLETE,6,6
175451,54164366,2021-07-13 17:25:51.722624+00:00,COMPLETE,6,5
147358,54164399,None,CREATE,6,0
147358,54164405,None,CREATE,6,0
147358,54164414,2021-07-13 17:26:40.703978+00:00,COMPLETE,6,5
213215,54164491,2021-07-13 17:57:46.703371+00:00,COMPLETE,20,20
213215,54164492,2021-07-13 17:48:58.735035+00:00,COMPLETE,20,20
175451,54164498,2021-07-13 17:27:07.315148+00:00,COMPLETE,6,5
147358,54164592,2021-07-13 17:28:10.891714+00:00,COMPLETE,6,6
175451,54164630,2021-07-13 17:28:35.988296+00:00,COMPLETE,6,6
175451,54164810,2021-07-13 17:30:19.511572+00:00,COMPLETE,6,6
175451,54164945,2021-07-13 17:31:41.826495+00:00,COMPLETE,6,6
244599,54165047,2021-07-13 17:32:41.211113+00:00,COMPLETE,6,6
175451,54165116,2021-07-13 17:33:28.618711+00:00,COMPLETE,6,6
136944,54165261,2021-07-13 17:34:48.438250+00:00,COMPLETE,6,6
175451,54165274,2021-07-13 17:34:57.816160+00:00,COMPLETE,6,6
244599,54165301,2021-07-13 17:35:16.205565+00:00,COMPLETE,6,6
111882,54165305,None,CREATE,10,0
166786,54165413,2021-07-13 17:36:24.792925+00:00,COMPLETE,20,20
175451,54165423,2021-07-13 17:36:38.137886+00:00,COMPLETE,6,6
136944,54165443,2021-07-13 17:36:50.941943+00:00,COMPLETE,6,6
244599,54165503,2021-07-13 17:37:27.330056+00:00,COMPLETE,6,6
175451,54165560,2021-07-13 17:38:04.797501+00:00,COMPLETE,6,6
282968,54165562,2021-07-13 17:38:07.200633+00:00,COMPLETE,6,6
244599,54165671,2021-07-13 17:39:13.497071+00:00,COMPLETE,6,6
175451,54165701,2021-07-13 17:39:25.961302+00:00,COMPLETE,6,6
136944,54165786,2021-07-13 17:40:20.122427+00:00,COMPLETE,6,2
175451,54165860,2021-07-13 17:40:55.470650+00:00,COMPLETE,6,6
136944,54165979,None,CREATE,6,0
175451,54166005,2021-07-13 17:42:35.190728+00:00,COMPLETE,6,6
166786,54166105,None,CREATE,60,0
175451,54166121,2021-07-13 17:44:02.350760+00:00,COMPLETE,6,6
171726,54166282,None,CREATE,20,0
175451,54166304,2021-07-13 17:45:50.837073+00:00,COMPLETE,6,6
175451,54166417,2021-07-13 17:47:24.753065+00:00,COMPLETE,6,6
175451,54166560,2021-07-13 17:48:59.832297+00:00,COMPLETE,6,6
175451,54166703,2021-07-13 17:50:50.542586+00:00,COMPLETE,6,6
175451,54166830,2021-07-13 17:52:32.224118+00:00,COMPLETE,6,6
175451,54166938,2021-07-13 17:54:13.626123+00:00,COMPLETE,6,6
175451,54167082,2021-07-13 17:55:52.422812+00:00,COMPLETE,6,6
175451,54167169,2021-07-13 17:57:14.319335+00:00,COMPLETE,6,6
218193,54167244,None,PAUSE,10,10
175451,54167316,2021-07-13 17:58:55.364976+00:00,COMPLETE,6,6
175451,54167460,2021-07-13 18:00:34.941543+00:00,COMPLETE,6,6
213215,54167545,2021-07-14 13:49:02.574941+00:00,COMPLETE,20,20
218193,54167557,2021-07-13 18:01:49.677663+00:00,COMPLETE,10,10
175451,54167586,2021-07-13 18:02:20.344686+00:00,COMPLETE,6,6
181178,54167768,2021-07-13 18:04:47.007416+00:00,COMPLETE,20,20
206455,54167805,None,CREATE,30,0
206455,54167911,2021-07-13 18:07:05.216412+00:00,COMPLETE,50,10
244599,54168128,2021-07-13 18:08:58.220274+00:00,COMPLETE,10,10
244599,54168290,None,CREATE,10,0
20740,54168394,2021-07-13 18:12:20.157845+00:00,COMPLETE,10,10
20740,54168492,None,CREATE,10,0
20740,54168505,2021-07-13 18:13:34.373123+00:00,COMPLETE,10,9
20740,54168746,2021-07-13 18:17:14.111279+00:00,COMPLETE,10,10
20740,54168814,None,CREATE,10,0
202984,54168853,2021-07-13 18:19:26.899236+00:00,PAUSE,10,10
175451,54168915,2021-07-13 18:19:25.764659+00:00,COMPLETE,6,6
175451,54169035,2021-07-13 18:21:07.663955+00:00,COMPLETE,6,6
175451,54169150,2021-07-13 18:22:56.609048+00:00,COMPLETE,6,6
175451,54169266,2021-07-13 18:24:28.737626+00:00,COMPLETE,6,6
206455,54169308,None,CREATE,50,0
175451,54169401,2021-07-13 18:26:14.819338+00:00,COMPLETE,6,6
175451,54169516,2021-07-13 18:27:58.373765+00:00,COMPLETE,6,6
175451,54169597,2021-07-13 18:29:18.370700+00:00,COMPLETE,6,6
202984,54169622,2021-07-13 18:29:58.579979+00:00,PAUSE,10,10
175451,54169690,2021-07-13 18:30:51.968707+00:00,COMPLETE,6,6
